"basDt,srtnCd,isinCd,itmsNm,mrktCtg,clpr,vs,fltRt,mkp,hipr,lopr,trqu,trPrc,lstgStCnt,mrktTotAmt"
"20211220,009150,KR7009150004,삼성전기,KOSPI,174500,-5000,-2.79,178500,179000,173500,484807,85091109500,74693696,13034049952000"
"20211220,009240,KR7009240003,한샘,KOSPI,99300,-3700,-3.59,103500,106000,98500,216766,22029316800,23533928,2336919050400"
"20211220,009420,KR7009420001,한올바이오파마,KOSPI,20950,-150,-.71,20950,21400,20650,143382,3004754950,52240638,1094441366100"
"20211220,009540,KR7009540006,한국조선해양,KOSPI,95100,-4600,-4.61,99100,99200,95100,249927,24125919200,70773116,6730523331600"
"20211220,009830,KR7009830001,한화솔루션,KOSPI,35500,-900,-2.47,36050,36450,35500,468933,16787565300,191278497,6790386643500"
"20211220,009970,KR7009970005,영원무역홀딩스,KOSPI,47350,-950,-1.97,48300,48300,47350,3896,185465300,13635592,645645281200"
"20211220,010060,KR7010060002,OCI,KOSPI,107000,-2500,-2.28,109000,110000,106000,170205,18274951500,23849371,2551882697000"
"20211220,010120,KR7010120004,LS ELECTRIC,KOSPI,53600,-700,-1.29,53900,54200,53100,51814,2777619400,30000000,1608000000000"
"20211220,010130,KR7010130003,고려아연,KOSPI,520000,-4000,-.76,521000,524000,511000,44571,23102422000,18870000,9812400000000"
"20211220,010140,KR7010140002,삼성중공업,KOSPI,5580,-170,-2.96,5730,5740,5570,3609584,20271902450,880000000,4910400000000"
"20211220,010950,KR7010950004,S-Oil,KOSPI,86800,-2000,-2.25,87800,88300,86700,176058,15338209400,112582792,9772186345600"
"20211220,011070,KR7011070000,LG이노텍,KOSPI,317000,-9500,-2.91,324000,333000,313500,428041,138382332000,23667107,7502472919000"
"20211220,011170,KR7011170008,롯데케미칼,KOSPI,229500,-5000,-2.13,232000,233500,228000,90630,20868797000,34275419,7866208660500"
"20211220,011200,KR7011200003,HMM,KOSPI,28000,-800,-2.78,28800,29000,27650,2871710,81014848000,489039496,13693105888000"
"20211220,011210,KR7011210002,현대위아,KOSPI,75500,-1900,-2.45,77400,77400,75500,99387,7549855900,27195083,2053228766500"
"20211220,011780,KR7011780004,금호석유,KOSPI,182500,-4000,-2.14,185000,185500,182000,189123,34677505000,30467691,5560353607500"
"20211220,011790,KR7011790003,SKC,KOSPI,172500,-3500,-1.99,174500,176500,171500,153724,26591941000,37868298,6532281405000"
"20211220,012330,KR7012330007,현대모비스,KOSPI,241000,-5000,-2.03,245000,245500,240500,159279,38558575500,94573094,22792115654000"
"20211220,012450,KR7012450003,한화에어로스페이스,KOSPI,46000,-1150,-2.44,46950,46950,46000,237372,11001551850,50630000,2328980000000"
"20211220,012750,KR7012750006,에스원,KOSPI,74200,-1100,-1.46,74900,75100,74200,43275,3226600600,37999178,2819539007600"
"20211220,014680,KR7014680003,한솔케미칼,KOSPI,296500,-4000,-1.33,299500,305500,295000,44492,13257833500,11335195,3360885317500"
"20211220,014820,KR7014820005,동원시스템즈,KOSPI,51800,-200,-.38,52000,53700,51500,48141,2524466500,29188411,1511959689800"
"20211220,015760,KR7015760002,한국전력,KOSPI,21200,-550,-2.53,21500,21550,21150,1512519,32267148700,641964077,13609638432400"
"20211220,016360,KR7016360000,삼성증권,KOSPI,49350,-950,-1.89,50100,50500,49350,496863,24749448950,89300000,4406955000000"
"20211220,017670,KR7017670001,SK텔레콤,KOSPI,61000,100,.16,61300,62000,60500,829333,50673258900,218833144,13348821784000"
"20211220,017800,KR7017800004,현대엘리베이,KOSPI,40350,-950,-2.3,41300,41300,40350,119128,4846189300,40815191,1646892956850"
"20211220,017960,KR7017960006,한국카본,KOSPI,10600,-350,-3.2,10850,10900,10550,270131,2887721650,43960757,465984024200"
"20211220,018260,KR7018260000,삼성에스디에스,KOSPI,158000,-2000,-1.25,159000,160000,157000,71221,11270070500,77377800,12225692400000"
"20211220,018880,KR7018880005,한온시스템,KOSPI,13400,-150,-1.11,13500,13550,13300,683413,9130644150,533800000,7152920000000"
"20211220,021240,KR7021240007,코웨이,KOSPI,75500,-600,-.79,74900,76500,74500,115693,8681657200,73799619,5571871234500"
"20211220,022100,KR7022100002,포스코 ICT,KOSDAQ,6210,-120,-1.9,6330,6350,6190,239119,1491736870,152034729,944135667090"
"20211220,023530,KR7023530009,롯데쇼핑,KOSPI,88500,-1400,-1.56,89700,90300,88100,70062,6227473800,28288755,2503554817500"
"20211220,024110,KR7024110009,기업은행,KOSPI,11100,-150,-1.33,11150,11200,11100,767604,8555310400,744300587,8261736515700"
"20211220,026960,KR7026960005,동서,KOSPI,30250,-600,-1.94,30900,30900,30050,98550,2988672450,99700000,3015925000000"
"20211220,028050,KR7028050003,삼성엔지니어링,KOSPI,22950,-500,-2.13,23300,23400,22950,686542,15886244800,196000000,4498200000000"
"20211220,028260,KR7028260008,삼성물산,KOSPI,114500,-3500,-2.97,117000,117000,114500,190531,21975358700,186887081,21398570774500"
"20211220,028670,KR7028670008,팬오션,KOSPI,5530,-160,-2.81,5690,5690,5520,1854172,10362048410,534569512,2956169401360"
"20211220,029780,KR7029780004,삼성카드,KOSPI,34600,-350,-1,34450,34700,34300,168543,5801420500,115858891,4008717628600"
"20211220,030000,KR7030000004,제일기획,KOSPI,22600,-250,-1.09,22800,23000,22600,259454,5908067650,115041225,2599931685000"
"20211220,030200,KR7030200000,KT,KOSPI,31950,-400,-1.24,32250,32300,31850,795469,25537124300,261111808,8342522265600"
"20211220,032640,KR7032640005,LG유플러스,KOSPI,14250,-200,-1.38,14350,14400,14200,808349,11538343350,436611361,6221711894250"
"20211220,032830,KR7032830002,삼성생명,KOSPI,67000,-1300,-1.9,68000,68300,67000,246086,16597867100,200000000,13400000000000"
"20211220,033780,KR7033780008,KT&G,KOSPI,85000,200,.24,84500,85500,84200,495458,42081201300,137292497,11669862245000"
"20211220,034020,KR7034020008,두산중공업,KOSPI,21800,100,.46,21750,22100,21550,3050917,66526548050,520920876,11356075096800"
"20211220,034220,KR7034220004,LG디스플레이,KOSPI,22100,-200,-.9,22200,22600,22000,1741455,38804172200,357815700,7907726970000"
"20211220,034230,KR7034230003,파라다이스,KOSDAQ,14250,-350,-2.4,14450,14500,14200,206840,2961708600,90942672,1295933076000"
"20211220,034730,KR7034730002,SK,KOSPI,262500,-1500,-.57,262000,266000,259000,145228,38160001000,70360297,18469577962500"
"20211220,035250,KR7035250000,강원랜드,KOSPI,23500,-650,-2.69,23900,23950,23400,441954,10434203700,213940500,5027601750000"
"20211220,035420,KR7035420009,NAVER,KOSPI,373000,-11500,-2.99,381500,383000,373000,630690,236773535000,164263395,61270246335000"
"20211220,035720,KR7035720002,카카오,KOSPI,113000,-4500,-3.83,116500,117000,113000,2989796,341466027000,445784877,50373691101000"
"20211220,036460,KR7036460004,한국가스공사,KOSPI,37450,-1500,-3.85,38550,38550,37300,330377,12440430350,92313000,3457121850000"
"20211220,036570,KR7036570000,엔씨소프트,KOSPI,655000,-15000,-2.24,667000,675000,655000,142411,94079407000,21954022,14379884410000"
"20211220,039490,KR7039490008,키움증권,KOSPI,107000,-2500,-2.28,108500,109500,107000,50013,5397779000,26219513,2805487891000"
"20211220,042660,KR7042660001,대우조선해양,KOSPI,23250,-850,-3.53,24000,24000,23100,273825,6407140500,107290669,2494508054250"
"20211220,042700,KR7042700005,한미반도체,KOSPI,35050,-250,-.71,35300,35800,34850,234218,8265599400,49459877,1733568688850"
"20211220,047040,KR7047040001,대우건설,KOSPI,5850,-200,-3.31,6040,6050,5840,1237694,7310235370,415622638,2431392432300"
"20211220,047050,KR7047050000,포스코인터내셔널,KOSPI,21550,-150,-.69,21500,21950,21400,835909,18107308350,123375149,2658734460950"
"20211220,047810,KR7047810007,한국항공우주,KOSPI,29700,-300,-1,29850,30100,29700,231216,6898355050,97475107,2895010677900"
"20211220,051600,KR7051600005,한전KPS,KOSPI,40200,250,.63,40000,40550,39600,208048,8345540000,45000000,1809000000000"
"20211220,051900,KR7051900009,LG생활건강,KOSPI,1120000,-22000,-1.93,1125000,1135000,1114000,31222,35079354000,15618197,17492380640000"
"20211220,051910,KR7051910008,LG화학,KOSPI,656000,-41000,-5.88,701000,702000,648000,556191,369623818000,70592343,46308577008000"
"20211220,052690,KR7052690005,한전기술,KOSPI,98700,7800,8.58,90000,99000,89700,1349938,129392142900,38220000,3772314000000"
"20211220,055550,KR7055550008,신한지주,KOSPI,37900,-500,-1.3,38050,38150,37800,941564,35711318100,516599554,19579123096600"
"20211220,064350,KR7064350002,현대로템,KOSPI,20200,-600,-2.88,20700,20700,20150,444999,9052665300,109142293,2204674318600"
"20211220,066570,KR7066570003,LG전자,KOSPI,125500,-4000,-3.09,128500,129000,125500,864094,109518883000,163647814,20537800657000"
"20211220,066970,KR7066970005,엘앤에프,KOSDAQ,198300,-1300,-.65,199500,201800,195800,344518,68625001500,34810264,6902875351200"
"20211220,068270,KR7068270008,셀트리온,KOSPI,206000,-1000,-.48,206500,211500,205500,547695,113907844000,137947128,28417108368000"
"20211220,069260,KR7069260008,휴켐스,KOSPI,23800,100,.42,24000,24100,23650,203108,4845982650,40878588,972910394400"
"20211220,069620,KR7069620003,대웅제약,KOSPI,147500,-1500,-1.01,147000,150500,146000,20556,3055414000,11586575,1709019812500"
"20211220,069960,KR7069960003,현대백화점,KOSPI,73600,-1100,-1.47,74700,74800,73500,43300,3201319500,23402441,1722419657600"
"20211220,071050,KR7071050009,한국금융지주,KOSPI,84300,-1800,-2.09,85500,86000,84100,194458,16484990700,55725992,4697701125600"
"20211220,071320,KR7071320006,지역난방공사,KOSPI,38800,-200,-.51,39000,39100,38700,3259,126550700,11578744,449255267200"
"20211220,071970,KR7071970008,STX중공업,KOSPI,4345,-90,-2.03,4435,4515,4300,86542,376301970,28365976,123250165720"
"20211220,073240,KR7073240004,금호타이어,KOSPI,4290,-105,-2.39,4385,4385,4240,339498,1454060405,287260287,1232346631230"
"20211220,078930,KR7078930005,GS,KOSPI,40500,-750,-1.82,40900,40950,40250,144533,5861352400,92915378,3763072809000"
"20211220,079550,KR7079550000,LIG넥스원,KOSPI,61100,-3200,-4.98,63100,63700,61100,325400,20200900600,22000000,1344200000000"
"20211220,081660,KR7081660003,휠라홀딩스,KOSPI,34800,-1150,-3.2,35450,35850,34750,362550,12700100500,60752222,2114177325600"
"20211220,082740,KR7082740002,HSD엔진,KOSPI,8050,-280,-3.36,8270,8280,8040,282997,2293561050,46721246,376106030300"
"20211220,086280,KR7086280005,현대글로비스,KOSPI,164500,-6500,-3.8,171000,171500,164000,146968,24404111500,37500000,6168750000000"
"20211220,086790,KR7086790003,하나금융지주,KOSPI,44050,-800,-1.78,44500,44600,43950,933614,41240073900,300242062,13225662831100"
"20211220,088350,KR7088350004,한화생명,KOSPI,3060,-60,-1.92,3100,3115,3045,1822491,5607996125,868530000,2657701800000"
"20211220,090430,KR7090430000,아모레퍼시픽,KOSPI,176500,-3000,-1.67,178500,179500,176000,106564,18905488000,58492759,10323971963500"
"20211220,093370,KR7093370005,후성,KOSPI,20350,50,.25,20100,21100,20100,1555137,32093834700,92606819,1884548766650"
"20211220,096770,KR7096770003,SK이노베이션,KOSPI,218000,-12000,-5.22,226500,230000,218000,522510,115835911500,92465564,20157492952000"
"20211220,097950,KR7097950000,CJ제일제당,KOSPI,398000,-4500,-1.12,398000,405000,397000,40120,16059518500,15054186,5991566028000"
"20211220,103140,KR7103140000,풍산,KOSPI,30450,-850,-2.72,31050,31050,30400,87845,2697027450,28024278,853339265100"
"20211220,105560,KR7105560007,KB금융,KOSPI,56800,-1600,-2.74,57600,57900,56700,883171,50438270100,415807920,23617889856000"
"20211220,111770,KR7111770004,영원무역,KOSPI,43850,-900,-2.01,44050,45000,42200,81145,3583465700,44311468,1943057871800"
"20211220,112610,KR7112610001,씨에스윈드,KOSPI,63600,-1200,-1.85,65300,66200,63400,341277,22063978000,42171403,2682101230800"
"20211220,120110,KR7120110002,코오롱인더,KOSPI,72500,-2000,-2.68,74000,75000,72400,174035,12705229500,27519091,1995134097500"
"20211220,128940,KR7128940004,한미약품,KOSPI,278000,-3000,-1.07,280000,280500,275000,18771,5220285000,12078282,3357762396000"
"20211220,137310,KR7137310009,에스디바이오센서,KOSPI,56900,600,1.07,56300,57300,56000,407023,23070323500,103271353,5876139985700"
"20211220,138040,KR7138040001,메리츠금융지주,KOSPI,36750,1000,2.8,35450,37950,35350,447749,16469563150,134011294,4924915054500"
"20211220,138930,KR7138930003,BNK금융지주,KOSPI,8800,-150,-1.68,8920,8930,8760,1185067,10459740310,325935246,2868230164800"
"20211220,139130,KR7139130009,DGB금융지주,KOSPI,9700,-170,-1.72,9880,9880,9690,421930,4107507300,169145833,1640714580100"
"20211220,139480,KR7139480008,이마트,KOSPI,153000,-3000,-1.92,154500,155500,151500,66864,10225820000,27875819,4265000307000"
"20211220,161390,KR7161390000,한국타이어앤테크놀로지,KOSPI,39600,-450,-1.12,40100,40750,39400,170184,6773062200,123875069,4905452732400"
"20211220,161890,KR7161890009,한국콜마,KOSPI,40350,-700,-1.71,41000,41000,40150,63644,2576775050,22881180,923255613000"
"20211220,175330,KR7175330000,JB금융지주,KOSPI,8650,-50,-.57,8750,8780,8610,510325,4435879580,196982894,1703902033100"
"20211220,180640,KR7180640005,한진칼,KOSPI,62400,-1600,-2.5,63400,63500,61400,54924,3420358900,66738873,4164505675200"
"20211220,185750,KR7185750007,종근당,KOSPI,116500,-2500,-2.1,118000,118500,115500,26478,3085976000,11426099,1331140533500"
"20211220,192080,KR7192080000,더블유게임즈,KOSPI,55900,-800,-1.41,56700,57800,55000,141851,8001088300,18374502,1027134661800"
"20211220,192820,KR7192820009,코스맥스,KOSPI,88100,-12900,-12.77,99900,100000,87600,537457,49108628100,11349509,999891742900"
"20211220,204320,KR7204320006,만도,KOSPI,57900,-1400,-2.36,59400,59400,56700,385233,22237842300,46957120,2718817248000"
"20211220,207940,KR7207940008,삼성바이오로직스,KOSPI,935000,-20000,-2.09,961000,962000,930000,64857,60967014000,66165000,61864275000000"
"20211220,000080,KR7000080002,하이트진로,KOSPI,29750,-100,-.34,29750,29950,29600,130227,3874702850,70133611,2086474927250"
"20211220,000100,KR7000100008,유한양행,KOSPI,65100,-500,-.76,65500,65900,64800,170653,11145957900,69972959,4555239630900"
"20211220,000120,KR7000120006,CJ대한통운,KOSPI,130000,-3500,-2.62,133500,133500,130000,25528,3356185500,22812344,2965604720000"
"20211220,000150,KR7000150003,두산,KOSPI,123500,3000,2.49,120500,125000,118500,78792,9659657000,16523835,2040693622500"
"20211220,000210,KR7000210005,DL,KOSPI,63300,-1200,-1.86,64100,64700,63300,59286,3784865800,20955884,1326507457200"
"20211220,000240,KR7000240002,한국앤컴퍼니,KOSPI,15600,50,.32,15600,16000,15500,98094,1536656250,94935240,1480989744000"
"20211220,000270,KR7000270009,기아,KOSPI,82900,-1700,-2.01,84500,84500,82800,924100,77048184100,405363347,33604621466300"
"20211220,000660,KR7000660001,SK하이닉스,KOSPI,120500,-1500,-1.23,121500,123500,120500,2846815,346125412636,728002365,87724284982500"
"20211220,000670,KR7000670000,영풍,KOSPI,655000,-7000,-1.06,655000,657000,647000,715,464971000,1842040,1206536200000"
"20211220,000720,KR7000720003,현대건설,KOSPI,46300,-1500,-3.14,47700,47750,46000,705390,32834812450,111355765,5155771919500"
"20211220,000810,KR7000810002,삼성화재,KOSPI,214000,-1500,-.7,214000,216000,212000,80801,17305782000,47374837,10138215118000"
"20211220,000880,KR7000880005,한화,KOSPI,31550,-950,-2.92,32400,32400,31450,293597,9345328150,74958735,2364948089250"
"20211220,000990,KR7000990002,DB하이텍,KOSPI,69000,-800,-1.15,69400,70700,68800,507564,35274625800,44398588,3063502572000"
"20211220,001040,KR7001040005,CJ,KOSPI,84700,-2000,-2.31,86100,86200,84600,34917,2975781700,29176998,2471291730600"
"20211220,001430,KR7001430008,세아베스틸,KOSPI,20250,-400,-1.94,20650,20800,20100,64782,1317486400,35862119,726207909750"
"20211220,001440,KR7001440007,대한전선,KOSPI,1785,-30,-1.65,1815,1820,1780,3770032,6766892030,856473009,1528804321065"
"20211220,001450,KR7001450006,현대해상,KOSPI,24650,-550,-2.18,25050,25050,24600,316669,7848270900,89400000,2203710000000"
"20211220,001680,KR7001680008,대상,KOSPI,23200,-250,-1.07,23400,23500,23150,78047,1818398050,34648025,803834180000"
"20211220,001800,KR7001800002,오리온홀딩스,KOSPI,16250,-150,-.91,16250,16400,16100,71693,1166766450,62645422,1017988107500"
"20211220,002030,KR7002030005,아세아,KOSPI,125000,-2500,-1.96,127000,127500,124500,1558,195583000,2191024,273878000000"
"20211220,002380,KR7002380004,KCC,KOSPI,306500,-9000,-2.85,313000,314500,302500,31109,9544356000,8886471,2723703361500"
"20211220,002790,KR7002790004,아모레G,KOSPI,45000,-800,-1.75,45500,45700,45000,57902,2619029800,82458180,3710618100000"
"20211220,002840,KR7002840007,미원상사,KOSPI,202000,2000,1,200500,204000,199500,6161,1242784500,4970000,1003940000000"
"20211220,003030,KR7003030004,세아제강지주,KOSPI,104500,-3000,-2.79,108000,109000,103500,11100,1174791500,4141657,432803156500"
"20211220,003090,KR7003090008,대웅,KOSPI,31650,-250,-.78,31400,31900,31350,39958,1261986700,58141980,1840193667000"
"20211220,003230,KR7003230000,삼양식품,KOSPI,93400,-2000,-2.1,95000,96700,93000,65736,6232950500,7533015,703583601000"
"20211220,003240,KR7003240009,태광산업,KOSPI,973000,-2000,-.21,965000,976000,961000,433,418137000,1113400,1083338200000"
"20211220,003490,KR7003490000,대한항공,KOSPI,28700,-500,-1.71,29050,29050,28650,800452,23068100600,347820825,9982457677500"
"20211220,003550,KR7003550001,LG,KOSPI,81000,-1300,-1.58,82200,82800,80900,631202,51419229100,157300993,12741380433000"
"20211220,003670,KR7003670007,포스코케미칼,KOSPI,142500,-3000,-2.06,144500,145000,142500,209352,29999173500,77463220,11038508850000"
"20211220,004000,KR7004000006,롯데정밀화학,KOSPI,75300,-2100,-2.71,77700,77700,75000,130704,9944123300,25800000,1942740000000"
"20211220,004020,KR7004020004,현대제철,KOSPI,42550,-1700,-3.84,44050,44050,42450,632964,27188494500,133445785,5678118151750"
"20211220,004170,KR7004170007,신세계,KOSPI,240500,-3500,-1.43,241500,245000,238500,41895,10095440500,9845181,2367766030500"
"20211220,004370,KR7004370003,농심,KOSPI,315000,-1500,-.47,314000,318000,310000,26738,8433740500,6082642,1916032230000"
"20211220,004990,KR7004990008,롯데지주,KOSPI,30650,-700,-2.23,31200,31200,30500,90214,2778591450,104909237,3215468114050"
"20211220,005300,KR7005300009,롯데칠성,KOSPI,129500,-500,-.38,129000,130000,128000,16422,2118602000,9278884,1201615478000"
"20211220,005380,KR7005380001,현대차,KOSPI,205000,-4500,-2.15,209000,209500,204500,542620,111756485500,213668187,43801978335000"
